"player","yrs_in_school","school","conf","g","comp","att","pct","yds","yds_per_att","td","int","adj_yds_per_att","rate","rush_att","rush_yds","rush_avg","rush_td","major_conf"
"Eric Dungey",3,"Syracuse","ACC",26,560,908,0.616740088,6472,7.127753304,40,21,6.968061674,131.4590308,359,1239,3.5,20,"1"
"Eric Hipple",4,"Utah State","PCAA",44,459,850,0.54,6073,7.144705882,34,42,5.721176471,117.3331765,297,48,0.2,11,"0"
"Eric Hochberg",4,"Rutgers","Ind",41,338,640,0.528125,3829,5.9828125,18,21,5.06875,105.786875,67,-94,-1.4,2,"0"
"Eric Hunter",4,"Purdue","Big Ten",44,422,818,0.515892421,5598,6.843520782,33,32,5.88997555,114.5638142,343,386,1.1,12,"1"
"Eric Jones",3,"Vanderbilt","SEC",33,365,661,0.552193646,5029,7.60816944,32,33,6.329803328,125.1189107,389,1211,3.1,13,"1"
"Eric Moore",4,"Oklahoma","Big 12",38,168,393,0.427480916,2675,6.806615776,15,20,5.279898219,102.3409669,222,769,3.5,7,"1"
"Eric Smith",3,"Bowling Green State","MAC",33,185,345,0.536231884,2047,5.933333333,9,20,3.846376812,100.4776812,38,-193,-5.1,2,"0"
"Eric Soza",2,"UTSA","CUSA",22,402,659,0.610015175,4804,7.28983308,32,14,7.305007587,134.0115326,164,733,4.5,13,"0"
"Eric Vibberts",3,"Cincinnati","Ind",29,258,463,0.557235421,3247,7.012958963,16,27,5.079913607,114.3732181,64,-210,-3.3,1,"0"
"Eric Zeier",4,"Georgia","SEC",44,838,1402,0.597717546,11153,7.955064194,67,37,7.723252496,137.0864479,158,-312,-2,4,"1"
"Erik Ainge",4,"Tennessee","SEC",43,733,1210,0.605785124,8700,7.190082645,72,35,7.078512397,134.8264463,82,-227,-2.8,1,"1"
"Erik Chapman",2,"Virginia Tech","Ind",22,232,453,0.51214128,2967,6.549668874,20,20,5.445916115,111.9708609,178,-138,-0.8,4,"0"
"Erik Kramer",2,"North Carolina State","ACC",22,334,616,0.542207792,4602,7.470779221,30,28,6.399350649,123.9558442,164,-179,-1.1,6,"1"
"Erik Timpf",3,"Central Michigan","MAC",27,110,207,0.531400966,1553,7.502415459,10,7,6.946859903,125.3391304,145,703,4.8,9,"0"
"Erik Watts",3,"Louisville","Ind",32,119,265,0.449056604,1391,5.249056604,7,16,3.060377358,85.63924528,28,-144,-5.1,0,"0"
"Erik White",4,"Bowling Green State","MAC",43,515,950,0.542105263,6072,6.391578947,39,41,5.270526316,112.8155789,143,142,1,4,"0"
"Erik Wilhelm",4,"Oregon State","Pac-10",33,870,1480,0.587837838,9393,6.346621622,52,61,5.194594595,115.4467568,209,-331,-1.6,3,"1"
"Ethan Flatt",2,"Ole Miss","SEC",14,169,299,0.565217391,2041,6.826086957,8,15,5.10367893,112.6568562,37,-144,-3.9,0,"1"
"Everett Golson",3,"Florida State","ACC",34,590,964,0.612033195,7628,7.912863071,52,23,7.918049793,140.7004149,255,546,2.1,14,"1"
"Feleipe Franks",2,"Florida","SEC",12,125,229,0.545851528,1438,6.279475983,9,8,5.493449782,113.3152838,58,20,0.3,0,"1"
"Foy White",3,"Wake Forest","ACC",28,281,474,0.592827004,2901,6.120253165,26,13,5.983122363,123.3088608,68,-58,-0.9,0,"1"
"Frank Costa",4,"Miami (FL)","Big East",34,321,584,0.549657534,4256,7.287671233,22,23,6.268835616,120.7369863,78,-185,-2.4,0,"1"
"Frank Dolce",2,"Utah","WAC",20,365,636,0.573899371,4813,7.567610063,30,20,7.09591195,130.2345912,137,18,0.1,12,"0"
"Frank Reich",3,"Maryland","ACC",18,132,210,0.628571429,1704,8.114285714,10,7,7.566666667,140.0647619,46,-174,-3.8,1,"1"
"Frank Seurer",4,"Kansas","Big 8",44,467,934,0.5,6410,6.862955032,30,56,4.807280514,106.2569593,247,-298,-1.2,5,"0"
"Fred Gatlin",1,"Nevada","Big West",9,97,179,0.541899441,1234,6.893854749,10,11,5.245810056,118.2435754,42,5,0.1,1,"0"
"Fred Hessen",1,"Lamar","Southland",11,180,365,0.493150685,2108,5.775342466,14,16,4.569863014,101.7183562,51,12,0.2,3,"0"
"Freddie Kitchens",4,"Alabama","SEC",36,343,680,0.504411765,4668,6.864705882,30,26,6.026470588,115.0164706,192,-71,-0.4,2,"1"
"Freddie Maggard",4,"Kentucky","SEC",29,239,419,0.570405728,2566,6.124105012,12,19,4.656324582,108.8649165,143,-81,-0.6,0,"1"
"Fredi Knighten",4,"Arkansas State","Sun Belt",41,442,737,0.59972863,5371,7.287652646,46,18,7.436906377,136.9014925,420,1619,3.9,21,"0"
"Gabe Gross",2,"Auburn","SEC",11,94,213,0.441314554,1254,5.887323944,8,14,3.680751174,92.83380282,73,95,1.3,2,"1"
"Gale Gilbert",5,"California","Pac-10",55,548,984,0.556910569,6566,6.672764228,32,48,5.12804878,112.7178862,194,-808,-4.2,1,"1"
"Gardner Minshew",2,"East Carolina","American",17,293,506,0.579051383,3487,6.891304348,24,11,6.861660079,127.0964427,38,-76,-2,0,"0"
"Garrett Gabriel",5,"Hawaii","WAC",60,357,663,0.538461538,5638,8.503770739,47,32,7.749622926,139.0184012,244,531,2.2,10,"0"
"Garrett Gilbert",5,"SMU","American",47,908,1548,0.586563307,9761,6.305555556,49,45,5.630490956,116.2547804,295,1013,3.4,20,"0"
"Garrett Grayson",4,"Colorado State","MWC",37,688,1113,0.618149146,9190,8.256963163,64,27,8.315363881,145.2973944,212,283,1.3,4,"0"
"Garrick McGee",2,"Oklahoma","Big 8",21,195,377,0.517241379,2449,6.49602122,11,19,4.811671088,105.8397878,132,234,1.8,3,"0"
"Gary Hollingsworth",2,"Alabama","SEC",22,345,621,0.555555556,3842,6.186795491,18,29,4.665056361,107.7500805,86,-83,-1,0,"1"
"Gary Kubiak",4,"Texas A&M","SWC",43,314,595,0.527731092,4078,6.853781513,31,27,5.853781513,118.462521,209,188,0.9,5,"0"
"Gary Nova",4,"Rutgers","Big Ten",46,689,1245,0.553413655,9258,7.436144578,73,51,6.765461847,128.9616064,140,-256,-1.8,4,"1"
"Gary Porter",2,"Oklahoma State","Big 8",15,133,257,0.517509728,1758,6.840466926,9,17,4.564202335,107.5377432,74,-144,-1.9,0,"0"
"Gary Schofield",3,"Wake Forest","ACC",33,640,1113,0.575022462,7205,6.473495058,44,52,5.161725067,115.5813118,133,-421,-3.2,3,"1"
"Gary Swim",2,"Kansas State","Big 8",12,115,235,0.489361702,1304,5.54893617,8,11,4.123404255,97.41957447,30,-115,-3.8,0,"0"
"Gary Yagelski",3,"Drake","MVC",28,165,305,0.540983607,2177,7.137704918,13,13,6.072131148,119.5960656,154,277,1.8,4,"0"
"Gavin Hoffman",1,"Northwestern","Big Ten",12,176,323,0.544891641,2199,6.808049536,13,14,5.6625387,116.2897833,68,-155,-2.3,2,"1"
"Gene Johnson",4,"Louisiana Tech","Ind",40,505,983,0.513733469,6059,6.163784334,39,38,5.217700916,108.5102747,172,-69,-0.4,1,"0"
"Geno Smith",4,"West Virginia","Big 12",44,988,1465,0.67440273,11662,7.960409556,98,21,8.653242321,153.5159044,245,342,1.4,4,"1"
"George Bollas",3,"Kent State","MAC",29,209,407,0.513513514,2291,5.628992629,8,20,3.810810811,95.29336609,215,622,2.9,3,"0"
"George Godsey",4,"Georgia Tech","ACC",35,484,765,0.632679739,6137,8.022222222,41,18,8.035294118,143.6350327,131,-12,-0.1,6,"1"
"George Malauulu",4,"Arizona","Pac-10",36,214,433,0.494226328,2991,6.907621247,16,19,5.672055427,110.8646651,264,479,1.8,16,"1"
"Gerald Landry",4,"Houston","SWC",39,326,708,0.460451977,4512,6.372881356,28,37,4.812146893,102.1762712,552,1317,2.4,12,"0"
"Gibran Hamdan",3,"Indiana","Big Ten",30,155,299,0.518394649,2172,7.264214047,10,14,5.826086957,114.5311037,57,-43,-0.8,1,"1"
"Gino Guidugli",4,"Cincinnati","CUSA",47,880,1556,0.565552699,11453,7.360539846,78,48,6.974935733,128.7565553,235,208,0.9,5,"0"
"Gino Torretta",4,"Miami (FL)","Big East",44,555,991,0.560040363,7690,7.759838547,47,24,7.618567104,131.9939455,110,32,0.3,2,"1"
"Giovanni Vizza",2,"North Texas","Sun Belt",22,532,876,0.607305936,5146,5.874429224,32,36,4.755707763,113.9114155,228,415,1.8,4,"0"
"G.J. Kinne",3,"Tulsa","CUSA",38,732,1195,0.612552301,9472,7.926359833,81,32,8.076987448,144.849205,434,1359,3.1,15,"0"
"Glen Cuiellette",3,"Tulane","American",14,102,238,0.428571429,1320,5.546218487,10,8,4.87394958,96.58823529,120,216,1.8,1,"0"
"Glenn Farkas",3,"Cincinnati","Ind",33,218,404,0.53960396,2470,6.113861386,14,20,4.579207921,106.8514851,119,-107,-0.9,1,"0"
"Glenn Fohr",2,"Kentucky","SEC",20,165,364,0.453296703,2233,6.134615385,11,20,4.266483516,95.84395604,87,71,0.8,1,"1"
"Glenn Foley",4,"Boston College","Big East",44,703,1275,0.551372549,10039,7.87372549,72,60,6.885490196,130.5000784,166,-320,-1.9,0,"1"
"Glenn Freitas",4,"Hawaii","WAC",40,178,342,0.520467836,1777,5.195906433,11,20,3.207602339,94.61052632,303,1055,3.5,20,"0"
"Gordie Whitehead",5,"Virginia","ACC",30,125,255,0.490196078,1478,5.796078431,12,17,3.737254902,99.9027451,94,-129,-1.4,2,"1"
"Gordon Adams",1,"USC","Pac-10",11,104,179,0.581005587,1237,6.910614525,7,7,5.932960894,121.2335196,37,-61,-1.6,1,"1"
"Gordon Beckham",4,"South Carolina","Ind",46,163,352,0.463068182,2048,5.818181818,18,28,3.261363636,96.14545455,147,-145,-1,4,"0"
"Grady Benton",2,"Arizona State","Pac-10",22,212,357,0.593837535,2467,6.910364146,14,18,5.425770308,120.2879552,106,-18,-0.2,2,"1"
"Graham Gochneaur",2,"Marshall","MAC",16,135,208,0.649038462,1275,6.129807692,8,11,4.519230769,118.5096154,67,322,4.8,3,"0"
"Graham Harrell",4,"Texas Tech","Big 12",45,1403,2011,0.697662854,15793,7.853306813,134,34,8.425161611,154.3417205,113,-182,-1.6,12,"1"
"Graham Leigh",3,"New Mexico","WAC",35,367,657,0.558599696,4979,7.578386606,42,27,7.00761035,132.3951294,249,866,3.5,11,"0"
"Graham Wilbert",3,"Florida Atlantic","Sun Belt",26,416,704,0.590909091,4314,6.127840909,25,22,5.431818182,116.0335227,95,-86,-0.9,2,"0"
"Grant Hedrick",4,"Boise State","MWC",44,475,677,0.701624815,5656,8.35450517,39,19,8.243722304,153.7376662,250,971,3.9,18,"0"
"Grant Noel",4,"Virginia Tech","Big East",31,158,284,0.556338028,1971,6.940140845,18,11,6.464788732,127.1,63,-11,-0.2,2,"1"
"Grant Stucker",2,"Colorado State","MWC",15,136,256,0.53125,1896,7.40625,12,12,6.234375,121.43125,42,52,1.2,3,"0"
"Grayson Rogers",2,"Pacific","PCAA",22,196,382,0.513089005,2578,6.748691099,14,15,5.714659686,112.2387435,98,-418,-4.3,2,"0"
"Greg Bradshaw",4,"Northwestern","Big Ten",39,187,369,0.506775068,2288,6.200542005,12,18,4.655826558,103.7376694,87,149,1.7,4,"1"
"Greg Cicero",3,"Baylor","Big 12",20,184,372,0.494623656,1849,4.970430108,7,19,3.048387097,87.20860215,96,125,1.3,2,"1"
"Greg Frey",4,"Ohio State","Big Ten",46,443,835,0.530538922,6316,7.564071856,37,39,6.348502994,121.8735329,153,-218,-1.4,6,"1"
"Greg Gregory",3,"Richmond","Ind",26,136,323,0.421052632,1542,4.773993808,5,23,1.879256966,73.07368421,67,-125,-1.9,1,"0"
"Greg Jones",3,"West Virginia","Ind",32,145,306,0.473856209,1975,6.454248366,11,13,5.261437908,104.9673203,68,55,0.8,2,"0"
"Greg McElroy",4,"Alabama","SEC",35,436,658,0.662613982,5691,8.64893617,39,10,9.150455927,155.4322188,114,71,0.6,2,"1"
"Greg Murphy",1,"Minnesota","Big Ten",11,115,242,0.475206612,1410,5.826446281,6,16,3.347107438,91.4214876,36,-70,-1.9,0,"1"
"Greg Paulus",1,"Syracuse","Big East",12,193,285,0.677192982,2024,7.101754386,13,14,5.803508772,132.6021053,51,-12,-0.2,1,"1"
"Greg Talley",4,"Georgia","SEC",42,225,414,0.543478261,3101,7.490338164,18,17,6.512077295,123.4019324,144,-7,0,1,"1"
"Greg Ward Jr.",4,"Houston","American",49,746,1106,0.674502712,8704,7.869801085,52,26,7.752260398,144.3703436,557,2381,4.3,39,"0"
"Greg Zolman",4,"Vanderbilt","SEC",40,596,1156,0.515570934,7981,6.903979239,41,46,5.82266436,113.2961938,228,-274,-1.2,12,"1"
"Gregg Tipton",2,"Hawaii","WAC",24,367,665,0.551879699,4775,7.180451128,23,28,5.977443609,118.4962406,167,-159,-1,4,"0"
"Greyson Lambert",4,"Georgia","SEC",31,356,604,0.589403974,3987,6.600993377,23,15,6.245033113,121.9880795,77,-109,-1.4,3,"1"
"Gunner Kiel",3,"Cincinnati","American",28,505,833,0.606242497,6835,8.205282113,56,26,8.145258103,145.4909964,102,165,1.6,3,"0"
"Gus Frerotte",4,"Tulsa","Ind",42,432,860,0.502325581,5480,6.372093023,32,38,5.127906977,107.2,163,73,0.4,3,"0"
"Gus Ragland",3,"Miami (OH)","MAC",25,287,478,0.60041841,3765,7.876569038,39,8,8.755230126,149.7824268,214,668,3.1,7,"0"
"Gym Kimball",2,"Utah State","PCAA",22,181,368,0.491847826,2166,5.885869565,7,14,4.554347826,97.29456522,78,-75,-1,2,"0"
"Hank Landers",2,"Brown","Ivy",19,152,348,0.436781609,2139,6.146551724,9,19,4.206896552,92.92413793,128,181,1.4,1,"0"
"Hansell Bearden",3,"Troy","Ind",24,161,364,0.442307692,1830,5.027472527,8,22,2.747252747,81.62637363,126,205,1.6,2,"0"
"Harley Miller",2,"Pacific","PCAA",23,186,337,0.551928783,2129,6.317507418,12,14,5.160237389,111.7020772,91,-132,-1.5,2,"0"
"Harold Bailey",4,"Oklahoma State","Big 8",45,122,305,0.4,1757,5.760655738,6,17,3.645901639,83.73377049,248,751,3,6,"0"
"Hasaan Klugh",3,"Charlotte","CUSA",22,253,503,0.502982107,2880,5.725646123,20,16,5.089463221,105.1530815,226,958,4.2,17,"0"
"Hayden Moore",3,"Cincinnati","American",27,518,904,0.57300885,6191,6.848451327,40,27,6.389380531,123.4561947,201,379,1.9,8,"0"
"Heath Graham",3,"Southern Mississippi","CUSA",27,334,659,0.506828528,4053,6.150227618,23,39,4.185128983,102.0261002,98,-302,-3.1,2,"0"
"Heath Shuler",3,"Tennessee","SEC",33,316,513,0.615984405,4089,7.970760234,36,12,8.321637427,147.0323587,158,383,2.4,14,"1"
"Henry Burris",4,"Temple","Big East",43,558,1138,0.490333919,7495,6.586115993,49,45,5.667838313,110.6572935,172,-21,-0.1,8,"1"
"Herb Tyler",4,"LSU","SEC",36,434,716,0.606145251,5876,8.206703911,40,24,7.815642458,141.2826816,291,778,2.7,23,"1"
"Homer Jordan",4,"Clemson","ACC",46,250,479,0.521920668,3643,7.605427975,15,27,5.69519833,115.1382046,380,971,2.6,11,"1"
"Howard Gasser",2,"UTEP","WAC",23,273,502,0.543824701,3609,7.189243028,21,22,6.053784861,119.8119522,126,-133,-1.1,5,"0"
"Hue Jackson",2,"Pacific","PCAA",23,157,329,0.477203647,2544,7.732522796,20,19,6.349544073,121.1841945,302,923,3.1,7,"0"
"Hugh Millen",2,"Washington","Pac-10",20,247,435,0.567816092,2616,6.013793103,11,23,4.140229885,105.0675862,54,-58,-1.1,2,"1"
"Hunter Cantwell",4,"Louisville","Big East",30,313,534,0.586142322,3912,7.325842697,26,23,6.361423221,127.6044944,56,-183,-3.3,1,"1"
"Hutson Mason",4,"Georgia","SEC",25,282,434,0.649769585,3492,8.046082949,29,7,8.656682028,151.3889401,73,-5,-0.1,6,"1"
"Ikaika Woolsey",4,"Hawaii","MWC",35,338,684,0.494152047,4233,6.188596491,24,28,5.048245614,104.7912281,203,382,1.9,4,"0"
"Ike Jackson",3,"Oklahoma State","Big 8",34,142,286,0.496503497,1681,5.877622378,8,20,3.29020979,94.26713287,60,-117,-2,2,"0"
"J Torchio",4,"California","Pac-10",44,265,597,0.443886097,3641,6.098827471,14,27,4.532663317,94.31222781,122,-282,-2.3,5,"1"
"Jack Hawley",2,"San Diego State","MWC",13,184,352,0.522727273,2280,6.477272727,16,12,5.852272727,114.8636364,85,132,1.6,1,"0"
"Jack Thompson",4,"Washington State","Pac-10",44,601,1086,0.553406998,7818,7.198895028,53,49,6.144567219,122.8924494,259,-120,-0.5,10,"1"
"Jack Trudeau",4,"Illinois","Big Ten",33,736,1151,0.639443962,8146,7.077324066,51,38,6.477845352,131.4130321,167,-50,-0.3,5,"1"
"Jacob Eason",2,"Georgia","SEC",16,208,377,0.551724138,2458,6.519893899,16,8,6.413793103,119.7007958,36,-57,-1.6,1,"1"
"Jacob Karam",4,"Memphis","American",20,188,299,0.628762542,2021,6.759197324,16,3,7.377926421,135.3056856,106,207,2,1,"0"
"Jacob Park",2,"Iowa State","Big 12",14,233,387,0.602067183,2972,7.679586563,21,10,7.602067183,137.4542636,47,68,1.4,2,"1"
"Jacoby Brissett",4,"North Carolina State","ACC",39,499,839,0.594755662,5723,6.821215733,46,15,7.113230036,131.2910608,283,902,3.2,12,"1"
"Jacory Harris",4,"Miami (FL)","ACC",47,703,1170,0.600854701,8826,7.543589744,70,48,6.894017094,134.9900855,175,-3,0,5,"1"
"Jake Bentley",2,"South Carolina","SEC",20,370,584,0.633561644,4214,7.215753425,27,16,6.907534247,133.7458904,123,70,0.6,6,"1"
"Jake Browning",3,"Washington","Pac-12",39,706,1096,0.644160584,9104,8.306569343,78,24,8.744525547,153.2970803,186,105,0.6,12,"1"
"Jake Christensen",3,"Iowa","Big Ten",26,257,468,0.549145299,2950,6.303418803,21,9,6.335470085,118.8247863,127,27,0.2,2,"1"
"Jake Delhomme",4,"Louisiana","Ind",44,655,1246,0.525682183,9216,7.3964687,64,57,6.365168539,122.4995185,230,-338,-1.5,6,"0"
"Jake Fromm",1,"Georgia","SEC",15,181,291,0.621993127,2615,8.986254296,24,7,9.553264605,160.0893471,55,79,1.4,3,"1"
"Jake Heaps",4,"Miami (FL)","ACC",37,497,908,0.547356828,5233,5.763215859,32,27,5.129955947,108.8295154,91,-329,-3.6,3,"1"
"Jake Josetti",2,"Ball State","MAC",20,124,257,0.482490272,1861,7.241245136,15,17,5.431906615,115.1066148,132,216,1.6,3,"0"
"Jake Locker",4,"Washington","Pac-10",40,619,1147,0.539668701,7639,6.659982563,53,35,6.210985179,119.0563208,454,1939,4.3,29,"1"
"Jake Medlock",3,"Florida International","CUSA",25,264,478,0.552301255,3425,7.165271967,18,9,7.071129707,124.0794979,166,342,2.1,5,"0"
"Jake Plummer",4,"Arizona State","Pac-10",42,613,1107,0.553748871,8626,7.792231256,64,34,7.566395664,133.7654923,289,-113,-0.4,5,"1"
"Jake Rudock",3,"Michigan","Big Ten",38,666,1080,0.616666667,7836,7.255555556,54,27,7.130555556,134.1133333,192,560,2.9,12,"1"
"Jake Waters",2,"Kansas State","Big 12",26,421,657,0.640791476,5970,9.086757991,40,16,9.208523592,155.6286149,272,796,2.9,15,"1"
"Jalen Hurts",2,"Alabama","SEC",29,394,637,0.618524333,4861,7.631083203,40,10,8.180533752,143.5359498,345,1809,5.2,21,"1"
"JaMarcus Russell",3,"LSU","SEC",36,493,797,0.618569636,6625,8.312421581,52,21,8.43161857,147.9422836,139,79,0.6,4,"1"
"Jameel Sewell",3,"Virginia","ACC",35,514,903,0.569213732,5366,5.942414175,24,22,5.377630122,110.7357697,357,646,1.8,15,"1"
"Jameill Showers",2,"UTEP","CUSA",20,266,474,0.561181435,3121,6.584388186,23,10,6.605485232,123.2202532,155,507,3.3,8,"0"
"Jameis Winston",2,"Florida State","ACC",27,562,851,0.66039953,7964,9.35840188,65,28,9.405405405,163.2756757,145,284,2,7,"1"
"James Blackman",1,"Florida State","ACC",12,173,297,0.582491582,2230,7.508417508,19,11,7.121212121,135.023569,64,-39,-0.6,0,"1"
"James Brown",4,"Texas","Big 12",40,546,1003,0.544366899,7628,7.605184447,53,37,7.001994018,128.3800598,193,411,2.1,6,"1"
"James Franklin",4,"Missouri","SEC",42,586,943,0.621420997,6962,7.382820785,51,25,7.271474019,136.7028632,450,1729,3.8,21,"1"
"James Freeman",3,"Louisiana","Ind",28,145,293,0.494880546,1776,6.061433447,6,11,4.781569966,99.65324232,208,405,1.9,4,"0"
"James Jackson",4,"Georgia","SEC",34,223,439,0.507972665,3416,7.781321185,19,17,6.904328018,122.6979499,323,1359,4.2,15,"1"
"James Kilian",4,"Tulsa","WAC",37,410,758,0.540897098,4865,6.418205805,36,30,5.58707124,115.7598945,329,1083,3.3,19,"0"
"James Knapke",4,"Bowling Green State","MAC",29,357,632,0.564873418,4053,6.412974684,20,21,5.550632911,114.1537975,85,100,1.2,2,"0"
"James Morgan",3,"Bowling Green State","MAC",18,279,538,0.518587361,3342,6.211895911,25,22,5.301115242,111.1947955,71,-109,-1.5,0,"0"
"James Pinkney",4,"East Carolina","CUSA",43,687,1189,0.577796468,8173,6.873843566,46,35,6.322960471,122.3996636,289,390,1.3,11,"0"
"James Vandenberg",4,"Iowa","Big Ten",32,507,888,0.570945946,5786,6.515765766,35,20,6.290540541,120.3292793,158,67,0.4,7,"1"
"James Washington",2,"Akron","MAC",22,197,408,0.482843137,2484,6.088235294,9,13,5.095588235,100.3323529,127,186,1.5,2,"0"
"Jamie Barnette",4,"North Carolina State","ACC",44,637,1243,0.512469831,9461,7.611423974,59,40,7.112630732,124.4106195,316,177,0.6,15,"1"
"Jamie Gill",4,"Texas Tech","SWC",44,237,446,0.531390135,3280,7.35426009,22,16,6.726457399,124.0179372,100,-355,-3.6,5,"0"
"Jamie Howard",4,"LSU","SEC",36,459,934,0.49143469,6158,6.593147752,34,47,5.056745182,106.4745182,129,-148,-1.1,1,"1"
"Jamie McAlister",4,"New Mexico State","MVC",44,414,825,0.501818182,4848,5.876363636,36,53,3.858181818,101.0947879,321,42,0.1,5,"0"
"Jaquez Johnson",3,"Florida Atlantic","CUSA",32,459,810,0.566666667,5677,7.008641975,38,20,6.835802469,126.0824691,392,1575,4,19,"0"
"Jared Allen",1,"Florida Atlantic","Sun Belt",12,177,291,0.608247423,2554,8.776632302,13,8,8.432989691,143.7924399,63,-13,-0.2,2,"0"
"Jared Brown",2,"UNLV","Big West",19,249,513,0.485380117,2937,5.725146199,18,25,4.233918129,98.46159844,100,299,3,6,"0"
"Jared Goff",3,"California","Pac-12",37,977,1568,0.623086735,12195,7.777423469,96,30,8.140943878,144.0165816,170,-114,-0.7,1,"1"
"Jared Lorenzen",4,"Kentucky","SEC",43,862,1514,0.569352708,10354,6.838837517,78,41,6.650594452,125.9667107,279,283,1,12,"1"
"Jared Zabransky",4,"Boise State","WAC",47,610,980,0.62244898,8256,8.424489796,58,37,7.909183673,144.9902041,351,863,2.5,31,"0"
"Jarious Jackson",4,"Notre Dame","Ind",36,306,536,0.570895522,4820,8.992537313,34,21,8.498134328,145.7238806,272,957,3.5,13,"1"
"Jarrett Brown",4,"West Virginia","Big East",38,268,421,0.636579572,2983,7.085510689,16,13,6.456057007,129.5420428,234,1138,4.9,13,"1"
"Jarrett Lee",4,"LSU","SEC",43,317,565,0.561061947,3949,6.989380531,32,21,6.449557522,126.0736283,30,-181,-6,0,"1"
"Jarrett Stidham",2,"Auburn","SEC",24,321,479,0.670146138,4423,9.233820459,30,8,9.734864301,161.9064718,139,223,1.6,6,"1"
"Jason Campbell",4,"Auburn","SEC",48,552,854,0.646370023,7299,8.546838407,45,24,8.336065574,148.1985948,249,307,1.2,9,"1"
"Jason Driskel",3,"Florida Atlantic","CUSA",33,462,756,0.611111111,5627,7.443121693,27,19,7.026455026,130.3925926,192,691,3.6,13,"0"
"Jason Fife",3,"Oregon","Pac-10",29,260,496,0.524193548,3702,7.463709677,30,14,7.403225806,129.4290323,121,289,2.4,8,"1"
"Jason Gesser",4,"Washington State","Pac-10",40,611,1118,0.546511628,8830,7.8980322,70,39,7.580500894,134.6797853,239,177,0.7,4,"1"
"Jason Johnson",4,"Arizona","Pac-10",39,413,719,0.574408901,5749,7.995827538,35,26,7.342141864,133.4375522,102,-464,-4.5,2,"1"
"Jason Maas",4,"Oregon","Pac-10",20,120,226,0.530973451,1765,7.809734513,19,8,7.898230088,139.3628319,48,74,1.5,1,"1"
"Jason Martin",4,"Louisiana Tech","Ind",41,705,1320,0.534090909,9066,6.868181818,64,55,5.962878788,118.7684848,119,-128,-1.1,3,"0"
"Jason McKinley",4,"Houston","CUSA",44,783,1385,0.56534296,8694,6.277256318,46,47,5.414440433,113.4365343,145,-417,-2.9,1,"0"
"Jason Mills",3,"North Texas","Big West",31,323,672,0.480654762,3866,5.75297619,30,34,4.369047619,101.0035714,203,114,0.6,5,"0"
"Jason Palumbis",3,"Stanford","Pac-10",30,444,711,0.624472574,4979,7.00281294,19,20,6.271448664,124.4635724,118,-256,-2.2,6,"1"
"Jason Stanicek",4,"North Carolina","ACC",45,372,622,0.59807074,4683,7.528938907,26,28,6.339228296,127.8411576,291,814,2.8,8,"1"
"Jason Thomas",3,"UNLV","MWC",32,323,669,0.482810164,4997,7.46935725,30,28,6.482810164,117.4511211,369,1528,4.1,24,"0"
"Jason Verduzco",4,"Illinois","Big Ten",47,678,1083,0.626038781,7532,6.954755309,42,35,6.276084949,127.3580794,182,-276,-1.5,5,"1"
